flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL22263,N15571,WN,DEN,IAH,Embraer E175,5,343.8,49.9,10.47,2358,3380,2858,219,166,79,398,11,5,22,861,132,1597,62,4322,50,68,16,7,0,Cloudy,50,49,15,7,0,Clear,1,0,0,74,0,0,None,30
FL22264,N75879,AA,CLT,MIA,Boeing 737,24,379.7,39.1,11.98,2627,2992,3004,222,171,65,5293,2,4,18,651,103,983,21,8346,35,75,22,7,0,Clear,29,37,17,7,0,Clear,0,0,1,50,0,0,None,15
FL22265,N82963,UA,IAH,BOS,Boeing 737,13,350.4,54.1,15.91,2269,3321,3037,215,120,78,9557,11,1,18,1594,216,2801,50,2288,70,67,20,7,0,Cloudy,66,72,10,10,0,Cloudy,1,2,1,65,1,0,None,30
FL22266,N58558,AS,EWR,DFW,Boeing 777,13,427.8,33.5,9.43,2797,2598,3003,228,219,92,1141,1,6,15,1369,189,3299,127,2019,26,52,8,10,0,Clear,39,73,17,7,0,Clear,0,0,0,67,1,1,Maintenance,0
FL22267,N18470,B6,BOS,DEN,Boeing 777,8,374.0,33.9,10.42,2245,2625,3026,210,144,91,4730,5,3,9,1749,243,773,134,2140,63,34,15,2,1,Foggy,64,63,18,7,0,Clear,2,0,0,74,0,0,None,0
FL22268,N23747,WN,MIA,JFK,Embraer E175,11,331.0,47.0,16.9,2651,2909,3014,183,173,64,5802,8,3,13,1091,167,3475,1,14725,81,47,17,9,0,Clear,84,88,8,9,0,Clear,0,0,2,65,1,1,Maintenance,0
FL22269,N46835,UA,DEN,MCO,Boeing 737,20,401.4,31.0,17.12,2461,3576,2809,199,133,62,9547,3,0,21,1544,213,330,158,6090,60,71,10,8,0,Clear,66,56,22,10,0,Clear,0,0,1,51,1,0,None,90
FL22270,N39868,AS,LAX,CLT,Airbus A330,9,368.2,31.9,15.89,2505,3400,3087,217,138,90,7473,3,3,8,2120,291,1401,144,14064,59,35,15,8,0,Cloudy,64,32,14,9,0,Cloudy,0,1,0,76,0,0,None,0
FL22271,N38515,UA,SEA,SFO,Boeing 777,5,333.8,20.7,10.25,2395,2942,2876,200,169,88,1857,10,2,8,679,105,1718,75,8035,67,42,33,4,1,Rainy,66,41,21,9,0,Cloudy,0,0,1,77,0,1,Weather,0
FL22272,N31198,B6,SFO,DFW,Embraer E175,7,390.3,19.8,11.92,2392,3099,3136,183,131,97,6374,8,0,10,1461,200,1655,135,14736,86,36,16,7,0,Clear,93,77,14,10,0,Clear,1,0,0,68,1,1,Maintenance,0
FL22273,N31995,DL,MCO,DEN,Airbus A320,18,398.8,46.0,11.51,2671,2791,2900,200,157,84,7482,1,1,12,1544,223,674,93,1433,32,89,34,5,1,Snowy,39,45,13,9,0,Cloudy,1,0,1,60,0,0,None,15
FL22274,N82022,UA,ATL,IAH,Boeing 777,18,352.9,35.7,11.11,2510,3482,2747,188,145,81,567,9,5,19,687,105,677,49,6860,56,60,23,9,0,Clear,61,79,7,9,1,Cloudy,0,0,0,67,1,1,Maintenance,0
FL22275,N87742,F9,CLT,PHX,Airbus A330,6,318.9,39.2,15.49,2434,2901,3092,198,90,80,5035,7,2,13,1769,251,4165,19,7875,72,81,20,7,1,Cloudy,83,52,7,9,0,Cloudy,0,0,1,80,1,1,Maintenance,0
FL22276,N49679,UA,MIA,DEN,Boeing 737,23,467.9,42.8,19.7,2356,2786,3030,190,169,77,5095,12,3,17,1707,241,1111,162,2335,29,29,14,8,0,Clear,31,88,18,7,0,Clear,0,0,1,51,1,1,Maintenance,0
FL22277,N34745,UA,PHX,DFW,Embraer E175,0,401.5,38.0,11.09,2211,2802,2944,212,132,93,3898,5,1,13,865,130,4962,163,14232,50,77,21,9,0,Cloudy,62,73,19,7,0,Cloudy,0,1,0,82,1,1,Maintenance,0
FL22278,N75291,WN,IAH,DFW,Boeing 777,19,451.4,30.4,17.58,2378,2697,2800,199,195,60,5231,10,5,7,224,51,900,163,10344,65,25,8,3,1,Foggy,59,82,18,10,0,Cloudy,3,1,0,63,1,1,Maintenance,0
FL22279,N23164,AA,EWR,CLT,Embraer E175,7,350.0,38.1,5.35,2284,2608,3105,177,154,81,1979,8,6,17,528,84,1615,59,5795,77,65,23,10,0,Clear,84,76,24,10,0,Cloudy,0,0,0,73,0,0,None,0
FL22280,N61859,F9,LAX,BOS,Boeing 787,1,316.3,46.3,14.25,2591,3213,2952,174,106,95,6257,3,6,15,2605,347,1118,43,11307,50,55,11,7,0,Clear,52,49,20,9,0,Clear,0,0,0,94,1,1,Maintenance,0
FL22281,N57907,WN,SFO,ATL,Embraer E175,1,315.0,40.0,10.26,2549,3203,2717,193,181,100,2359,10,2,13,2134,286,1626,94,4965,71,40,12,10,0,Clear,66,63,13,10,0,Clear,1,0,0,78,0,0,None,0
FL22282,N42488,NK,IAH,JFK,Embraer E175,2,351.9,34.8,16.84,2608,2914,2785,224,99,93,9384,10,0,22,1415,196,2167,155,661,62,51,7,9,0,Clear,50,55,22,8,0,Clear,0,0,0,75,1,0,None,0
FL22283,N99085,AA,MCO,PHX,Boeing 737,18,394.0,46.5,18.14,2766,2821,3053,210,153,79,7029,4,4,6,1845,253,2725,69,1211,74,57,16,7,0,Clear,56,49,13,7,1,Cloudy,0,0,0,55,0,0,None,30
FL22284,N88174,AS,ATL,MCO,Airbus A330,5,375.3,37.9,12.84,2674,2469,3019,192,149,97,7860,9,4,11,404,78,2440,144,10603,73,79,12,10,0,Clear,57,82,20,8,0,Cloudy,0,0,0,80,0,0,None,0
FL22285,N53064,F9,DEN,ATL,Embraer E175,3,352.7,26.7,5.96,2232,3086,2767,194,161,92,2594,4,2,12,1197,173,893,116,13577,72,79,9,7,0,Clear,74,79,14,9,0,Clear,2,0,2,78,0,0,None,0
FL22286,N93217,B6,DFW,LAS,Airbus A330,12,411.9,40.1,9.37,2413,3198,3191,175,197,83,612,7,1,17,1053,163,1709,138,12815,81,56,21,10,0,Clear,72,44,18,8,1,Cloudy,0,0,0,65,0,0,None,30
FL22287,N70866,AS,EWR,DFW,Embraer E175,6,375.7,29.8,7.44,2395,2535,3129,212,180,100,898,11,4,10,1369,193,3202,138,551,50,28,23,9,0,Clear,54,50,14,7,0,Clear,3,1,0,77,0,0,None,45
FL22288,N79863,NK,JFK,CLT,Boeing 787,0,309.5,45.4,8.33,2124,3430,3158,230,170,100,241,4,4,13,541,86,2854,31,12690,74,55,22,9,0,Cloudy,50,37,16,10,0,Clear,0,0,1,89,0,0,None,0
FL22289,N46993,AS,JFK,EWR,Airbus A330,3,326.5,41.7,15.21,2323,2771,3093,202,144,88,7392,3,6,5,21,39,649,86,9429,73,40,12,10,0,Cloudy,55,84,15,10,0,Clear,0,0,0,86,1,0,None,0
FL22290,N42475,AA,LAX,ATL,Boeing 787,6,356.1,24.7,19.56,2613,3168,3249,209,116,75,6724,4,1,15,1942,268,281,125,5411,57,74,16,7,0,Clear,53,28,21,8,0,Clear,0,0,0,80,1,0,None,0
FL22291,N38820,B6,DEN,BOS,Airbus A330,3,359.7,15.2,12.01,2426,2878,2772,233,158,85,720,8,6,12,1749,243,950,123,7720,83,30,9,10,0,Cloudy,72,59,20,10,0,Clear,1,0,0,82,1,1,Maintenance,0
FL22292,N92633,AA,ATL,MCO,Airbus A320,10,434.9,34.1,14.83,2626,2432,3009,180,157,83,8121,3,5,6,404,83,990,155,10126,57,66,31,4,1,Rainy,63,66,14,10,0,Clear,0,1,0,76,1,1,Maintenance,0
FL22293,N71849,AA,BOS,IAH,Airbus A330,16,389.9,41.7,19.41,2444,3056,3406,207,186,90,6715,4,2,6,1594,218,589,80,14907,55,42,16,7,0,Cloudy,50,37,7,8,0,Clear,1,1,1,61,1,0,None,45
FL22294,N67426,WN,SFO,LAS,Airbus A320,19,440.5,33.7,8.68,2436,2641,2854,198,140,69,1746,11,3,20,413,71,1740,109,13648,69,40,7,10,0,Clear,59,51,18,10,0,Clear,3,0,0,61,1,0,None,15
FL22295,N88765,NK,ATL,BOS,Airbus A320,5,376.5,18.7,8.98,2383,3121,2919,223,80,97,2126,9,1,21,945,145,983,117,8699,54,59,22,3,1,Rainy,52,38,26,5,1,Rainy,0,2,0,79,0,0,None,0
FL22296,N77295,DL,SFO,JFK,Embraer E175,9,446.5,27.2,11.69,2181,3040,3036,202,131,95,1633,9,3,5,2580,332,1938,165,6357,50,68,8,8,0,Clear,70,35,13,8,1,Cloudy,2,0,1,72,1,0,None,30
FL22297,N70579,AS,LAX,DFW,Boeing 737,20,430.8,30.9,18.53,2335,2872,3219,218,188,72,7301,7,2,22,1232,176,153,123,4087,81,79,8,10,0,Clear,98,27,9,7,0,Clear,0,0,0,56,1,1,Maintenance,0
FL22298,N29651,B6,PHX,JFK,Airbus A330,18,386.7,27.4,15.37,2654,3214,3078,208,140,65,4518,4,0,5,2148,296,971,86,9917,65,79,17,7,0,Cloudy,50,47,17,7,0,Cloudy,1,0,1,59,1,1,Maintenance,0
FL22299,N34289,WN,EWR,CLT,Airbus A330,7,395.2,28.0,10.52,2413,3351,2930,183,200,86,1571,9,0,10,528,96,2444,179,7774,60,80,12,7,0,Clear,69,53,22,8,0,Cloudy,0,0,1,78,1,1,Maintenance,0
FL22300,N10181,NK,IAH,LAX,Boeing 737,13,404.0,24.6,16.98,2650,2731,2853,207,99,94,4783,3,5,10,1376,186,4793,164,12433,63,38,14,9,0,Clear,65,48,9,9,0,Clear,0,1,0,61,0,0,None,0
FL22301,N69677,AA,SEA,ORD,Embraer E175,8,382.6,31.5,17.02,2586,3510,2859,189,132,97,8438,8,2,5,1716,238,745,119,6501,94,51,17,8,0,Cloudy,96,83,11,8,0,Clear,2,0,1,67,0,0,None,0
FL22302,N69445,WN,JFK,SFO,Airbus A320,6,337.3,35.5,11.0,2772,2570,2940,218,175,91,9607,1,0,20,2580,341,427,102,11126,33,55,16,7,0,Clear,25,82,24,7,0,Clear,0,1,0,83,1,0,None,30
FL22303,N47676,WN,ORD,DEN,Boeing 777,5,291.9,35.2,14.61,2784,3045,3211,206,103,96,1666,7,5,18,886,131,1370,17,1469,93,89,23,10,0,Clear,80,62,20,10,0,Clear,0,0,1,84,0,0,None,0
FL22304,N62183,UA,DFW,EWR,Embraer E175,9,330.3,39.4,10.72,2453,2731,3031,203,140,94,119,9,1,18,1369,200,2295,27,505,51,40,19,8,0,Clear,55,65,11,9,0,Clear,1,1,0,70,1,0,None,0
FL22305,N53702,AS,MIA,LAS,Airbus A330,19,402.9,36.0,14.11,2218,3340,3093,215,144,63,867,5,0,13,2171,286,4453,73,13177,63,27,23,7,1,Cloudy,51,85,23,10,1,Cloudy,0,0,0,57,1,0,None,0
FL22306,N16090,B6,ORD,MCO,Embraer E175,11,359.1,51.3,11.7,2545,2654,2755,201,157,74,4472,11,5,10,1006,141,3081,41,1527,50,83,38,3,1,Rainy,73,85,5,7,0,Clear,0,0,1,67,0,0,None,0
FL22307,N68295,AS,CLT,MCO,Boeing 787,3,413.4,48.4,12.81,2727,2716,3039,180,162,99,5538,11,4,19,469,88,2784,164,10207,67,85,14,9,0,Clear,71,72,21,10,0,Clear,1,0,0,85,1,1,Maintenance,0
FL22308,N84513,WN,PHX,DEN,Boeing 737,8,398.2,40.2,11.89,2268,2956,2980,185,150,86,4314,9,5,11,601,103,3128,166,14450,71,49,18,7,0,Clear,73,41,15,10,0,Clear,1,0,1,74,1,1,Maintenance,0
FL22309,N61072,B6,ORD,BOS,Airbus A330,11,349.4,54.8,13.02,2537,3090,2957,209,150,80,7156,2,3,10,864,137,4186,36,9530,43,68,7,8,0,Clear,25,25,22,8,0,Clear,0,1,0,69,0,0,None,0
FL22310,N60786,NK,SEA,SFO,Boeing 777,21,425.0,44.7,6.95,2391,3034,2881,210,157,60,225,8,6,5,679,113,3722,123,6529,81,59,6,10,0,Clear,70,82,44,5,1,Rainy,1,0,1,57,0,0,None,0
FL22311,N96775,AS,LAS,CLT,Airbus A320,8,335.3,37.9,10.48,2868,3214,3138,190,193,96,1562,11,4,8,1911,265,4203,62,4968,67,59,17,7,0,Cloudy,58,26,8,9,1,Cloudy,2,0,0,76,1,1,Maintenance,0
FL22312,N45628,AS,MIA,ORD,Boeing 777,6,391.3,31.6,10.99,2291,3044,3088,211,129,91,5849,12,2,11,1199,168,3423,117,5443,30,78,5,9,0,Cloudy,48,85,14,2,1,Foggy,1,0,0,83,1,1,Maintenance,0
FL22313,N22633,AS,DFW,ATL,Boeing 737,0,344.2,37.9,15.64,2367,3386,2934,192,192,94,8005,12,3,18,729,123,2859,85,12433,34,34,17,8,0,Clear,45,61,10,8,0,Clear,1,0,1,82,1,0,None,30
FL22314,N51801,WN,SFO,EWR,Boeing 787,7,346.1,43.3,10.57,2175,3173,2815,190,134,87,418,5,5,12,2559,328,838,63,13894,64,46,17,2,1,Foggy,74,56,11,10,1,Cloudy,2,0,1,76,1,1,Maintenance,0
FL22315,N59599,NK,SEA,BOS,Boeing 737,4,403.2,26.7,15.73,2524,2872,2810,186,126,88,6984,5,6,11,2488,322,3363,151,7096,56,89,29,5,1,Rainy,53,59,8,10,0,Clear,0,2,0,75,1,1,Maintenance,0
FL22316,N42936,WN,PHX,EWR,Boeing 787,6,324.3,44.2,9.56,2773,2684,2831,193,156,91,1159,4,3,10,2128,294,3011,62,10758,69,59,14,7,0,Clear,69,52,22,8,0,Clear,0,0,2,87,0,0,None,0
FL22317,N20914,DL,LAX,IAH,Boeing 777,14,430.5,31.1,7.81,2707,3281,3170,178,163,100,2012,12,1,14,1376,188,4919,174,6614,44,44,12,7,0,Clear,38,86,30,2,1,Snowy,1,0,0,69,1,1,Maintenance,0
FL22318,N43277,AS,EWR,IAH,Boeing 737,20,446.4,43.3,13.69,2553,3270,2611,211,156,68,2343,8,5,18,1397,202,1643,126,9608,74,50,19,7,0,Clear,70,81,11,7,0,Clear,0,1,0,51,0,0,None,0
FL22319,N83722,DL,JFK,ORD,Boeing 777,7,374.0,32.1,12.26,2216,2681,2500,209,172,88,6926,4,4,17,738,113,2303,151,12119,54,49,43,2,1,Rainy,60,36,20,7,0,Clear,0,0,0,80,1,1,Maintenance,0
FL22320,N13899,AS,LAS,ORD,Boeing 737,4,311.4,49.9,16.55,2632,2893,2958,177,137,89,7383,2,4,21,1510,220,1688,18,11410,49,38,41,5,1,Snowy,47,48,32,4,1,Snowy,0,0,0,79,0,1,Weather,0
FL22321,N38236,WN,MIA,ORD,Boeing 737,5,315.4,48.2,11.44,2604,2624,3142,192,155,81,912,12,1,14,1199,180,3609,67,12470,29,58,34,2,1,Snowy,26,61,11,3,1,Foggy,1,1,1,73,1,1,Maintenance,0
FL22322,N65288,NK,MCO,LAX,Airbus A320,2,310.4,35.1,10.14,2452,2881,2974,196,139,93,9542,11,2,17,2213,287,148,16,737,69,59,12,10,0,Clear,67,82,13,7,0,Cloudy,1,0,0,87,0,1,Crew,0
FL22323,N65384,F9,DEN,CLT,Boeing 777,14,370.3,49.2,17.59,2501,2697,2928,192,171,80,5550,10,3,20,1334,188,1420,88,11764,51,71,33,5,1,Rainy,55,61,23,8,0,Clear,0,0,0,69,1,0,None,60
FL22324,N34579,AA,DEN,PHX,Airbus A330,16,415.0,30.0,14.55,2276,2599,2988,199,175,95,1175,1,3,22,601,99,1478,153,6961,46,67,19,8,0,Cloudy,44,79,11,7,0,Clear,0,0,0,58,1,1,Maintenance,0
FL22325,N12779,F9,DEN,PHX,Boeing 777,19,323.0,59.1,9.76,2355,3062,3151,221,180,69,1449,8,4,13,601,105,213,19,7517,84,76,19,7,0,Clear,96,76,5,8,1,Cloudy,0,0,0,65,0,0,None,15
FL22326,N13459,UA,DFW,SFO,Airbus A330,4,290.5,51.0,12.06,2560,2420,3151,208,99,81,7471,11,0,17,1461,195,2071,28,8520,54,59,19,10,0,Clear,65,65,28,4,1,Rainy,1,0,0,80,0,0,None,0
FL22327,N83464,NK,SEA,DFW,Airbus A330,15,322.9,27.6,18.28,2589,2800,3071,191,142,71,9531,12,1,17,1657,233,3117,45,4243,31,31,8,3,1,Foggy,28,62,15,5,1,Rainy,0,0,2,59,1,1,Maintenance,0
FL22328,N10008,AA,ATL,MIA,Boeing 737,6,405.9,38.0,15.48,2633,3214,3099,200,188,73,254,2,2,22,596,97,712,158,13759,29,53,31,2,1,Snowy,42,85,21,7,0,Clear,1,0,0,72,1,1,Maintenance,0
FL22329,N29355,F9,MCO,DFW,Boeing 777,18,450.5,33.5,19.37,2888,2788,2816,203,174,81,7364,9,6,21,983,155,2104,145,5127,62,77,14,7,0,Clear,70,40,12,8,0,Cloudy,1,0,0,62,1,1,Maintenance,0
FL22330,N75796,UA,JFK,SFO,Boeing 777,11,315.5,49.1,16.27,2662,3496,2804,179,183,86,7692,6,1,20,2580,339,3411,5,12903,74,36,5,2,1,Foggy,70,73,22,7,0,Clear,2,0,0,77,1,1,Maintenance,0
FL22331,N63198,DL,MCO,LAX,Embraer E175,13,359.7,59.1,10.59,2368,3373,2875,210,125,71,2679,3,3,8,2213,286,1693,6,10182,57,65,8,10,0,Clear,69,59,6,8,0,Clear,0,1,1,60,0,0,None,0
FL22332,N97736,DL,SFO,EWR,Boeing 737,23,388.0,22.5,13.56,2759,3501,3213,186,130,72,3280,8,2,17,2559,345,1163,32,4129,76,33,14,7,0,Clear,92,21,9,7,0,Cloudy,0,0,1,51,1,1,Maintenance,0
FL22333,N54517,NK,MCO,JFK,Airbus A320,1,328.0,36.3,6.6,2498,2899,2895,196,114,87,3546,2,6,8,945,149,1497,135,3446,34,45,27,2,1,Rainy,30,75,16,9,0,Clear,0,1,0,81,0,0,None,0
FL22334,N93649,F9,DFW,CLT,Embraer E175,9,345.3,28.5,10.27,2560,3201,2926,160,131,79,7727,4,2,12,933,150,4273,77,4519,67,32,21,10,0,Cloudy,73,73,19,10,0,Cloudy,4,1,0,63,1,1,Maintenance,0
FL22335,N30242,UA,IAH,LAS,Embraer E175,5,363.8,43.8,15.24,2365,3482,2968,229,132,81,9610,9,6,21,1219,177,3886,167,9541,69,32,18,10,0,Clear,65,32,13,8,0,Clear,1,1,2,77,1,0,None,0
FL22336,N25267,AA,MIA,MCO,Embraer E175,0,343.1,35.9,15.46,2129,2570,2991,195,134,86,1162,5,4,5,192,51,4617,103,9494,72,67,22,9,0,Clear,61,69,15,8,0,Cloudy,1,0,0,83,1,0,None,45
FL22337,N46003,UA,PHX,MCO,Airbus A320,10,327.5,37.0,14.2,2333,3103,2910,205,162,75,3187,9,4,8,1845,255,1375,21,10942,62,55,10,9,0,Cloudy,64,51,36,5,1,Rainy,0,0,0,73,1,0,None,0
FL22338,N58762,AA,BOS,PHX,Airbus A320,14,465.2,22.9,16.53,2443,3067,3449,216,143,80,8104,8,5,6,2294,300,1081,174,5479,74,32,13,9,0,Clear,77,72,18,4,1,Rainy,0,2,0,70,1,1,Maintenance,0
FL22339,N28140,F9,PHX,SFO,Boeing 777,12,395.0,26.6,15.17,2294,3065,3153,203,147,90,9267,3,3,6,650,101,3499,114,13112,58,37,23,8,0,Clear,70,54,23,10,0,Clear,0,2,0,71,0,0,None,0
FL22340,N21152,WN,BOS,CLT,Boeing 787,7,406.6,33.9,11.49,2665,2972,2833,200,159,83,3781,8,3,22,727,126,1663,176,3189,95,38,6,8,0,Cloudy,79,66,16,7,0,Clear,0,0,0,77,0,0,None,0
FL22341,N23546,AS,MIA,SEA,Boeing 787,7,406.3,15.3,8.48,2377,3367,2867,158,130,100,590,1,5,19,2721,361,3928,144,7925,36,26,10,7,0,Cloudy,37,51,12,10,0,Clear,0,0,0,78,1,0,None,0
FL22342,N10236,AA,JFK,BOS,Embraer E175,11,380.1,30.2,14.18,2343,3407,2848,228,142,94,5282,9,4,14,186,48,1957,135,5293,59,37,5,8,0,Clear,61,32,20,7,0,Cloudy,0,1,0,64,0,0,None,90
FL22343,N71584,NK,MCO,ATL,Boeing 787,10,354.3,51.9,14.35,1945,2747,2937,190,140,100,4478,5,4,15,404,85,1842,33,7268,68,26,8,10,0,Cloudy,51,62,14,10,0,Clear,0,0,0,81,1,0,None,45
FL22344,N44185,UA,BOS,JFK,Boeing 787,0,395.0,34.6,14.35,2394,2801,3201,201,130,99,3333,12,1,20,186,53,3086,130,10000,36,74,11,9,0,Clear,35,81,5,3,1,Foggy,0,0,0,94,1,1,Maintenance,0
FL22345,N73886,UA,DFW,MIA,Airbus A330,8,346.6,42.8,11.98,2467,3201,3003,201,132,77,872,12,5,16,1120,168,1163,74,1930,44,81,23,9,0,Clear,34,45,28,2,1,Rainy,1,0,0,70,1,1,Maintenance,0
FL22346,N49208,NK,JFK,EWR,Airbus A330,17,393.7,37.8,16.73,2279,2432,3168,183,171,63,6576,2,3,11,21,41,714,118,5210,34,70,17,5,1,Snowy,32,62,12,7,0,Cloudy,0,0,1,56,1,0,None,15
FL22347,N89271,WN,PHX,DEN,Airbus A330,9,372.6,40.5,14.97,2441,2648,3122,191,146,92,3952,5,4,20,601,98,1740,103,1883,57,24,19,7,1,Cloudy,53,33,15,8,0,Clear,1,2,0,70,0,0,None,0
FL22348,N35116,WN,LAS,ORD,Embraer E175,11,373.1,45.0,17.66,2317,3172,2908,175,144,85,9138,5,4,22,1510,204,4863,61,7836,63,45,13,9,0,Clear,54,56,10,7,0,Clear,2,0,1,68,0,0,None,0
FL22349,N25563,WN,LAS,MIA,Boeing 777,12,368.7,42.3,19.2,2501,3356,3042,216,130,93,7197,11,4,14,2171,295,2262,105,3477,62,77,14,9,0,Clear,53,74,6,10,0,Clear,0,0,0,67,0,0,None,45
FL22350,N17392,AA,BOS,CLT,Embraer E175,5,300.6,52.0,19.54,2490,2842,2903,197,99,80,8807,5,5,17,727,113,248,42,2252,57,34,14,10,0,Clear,56,57,24,9,0,Clear,2,0,0,72,1,0,None,0
FL22351,N51671,UA,LAS,ATL,Airbus A320,15,427.6,43.7,13.02,2666,2974,2997,189,92,93,5835,5,0,10,1742,235,1926,127,10896,51,74,23,9,0,Cloudy,54,40,15,4,1,Rainy,0,0,0,66,1,1,Maintenance,0
FL22352,N47118,F9,ORD,SEA,Embraer E175,13,367.6,41.5,13.9,2438,2823,2856,208,155,67,529,4,1,12,1716,229,1720,101,6813,53,70,24,10,0,Cloudy,52,81,12,10,0,Cloudy,3,1,1,57,0,0,None,15
FL22353,N57087,F9,SFO,CLT,Boeing 777,15,398.6,23.4,23.4,2184,2992,3027,189,191,66,7341,8,3,14,2291,297,245,150,12791,97,63,11,8,0,Cloudy,76,88,21,10,0,Clear,0,0,0,69,1,0,None,0
FL22354,N51474,F9,ORD,LAX,Airbus A330,6,405.4,30.8,14.65,2429,2872,3143,202,190,100,4478,8,5,8,1741,229,1993,127,11270,81,63,20,7,0,Cloudy,80,35,21,10,0,Clear,1,0,2,80,1,1,Maintenance,0
FL22355,N98659,AS,MIA,CLT,Airbus A330,12,423.2,28.0,14.29,2340,2651,2775,208,179,88,6213,1,4,20,651,108,1914,141,7947,46,48,17,5,1,Snowy,36,40,14,9,0,Clear,0,1,1,68,0,0,None,0
FL22356,N31587,F9,MIA,CLT,Boeing 777,21,342.0,46.7,12.13,2749,3305,3110,187,150,94,4460,5,4,13,651,101,1773,53,5570,55,26,18,9,0,Cloudy,66,46,10,7,0,Cloudy,1,0,0,62,0,0,None,45
FL22357,N81235,NK,SFO,DFW,Boeing 737,15,368.0,33.6,17.95,2447,3450,3067,159,143,83,6608,5,6,14,1461,203,2018,9,9038,63,78,15,10,0,Clear,51,72,23,9,0,Clear,0,1,0,60,1,0,None,0
FL22358,N54218,AS,JFK,MIA,Boeing 737,21,384.0,34.3,11.11,2554,2626,3289,199,127,76,582,6,1,6,1091,150,1503,90,9794,82,34,16,10,0,Clear,99,69,20,7,1,Cloudy,0,2,1,52,1,1,Maintenance,0
FL22359,N40078,F9,DFW,EWR,Boeing 777,12,399.1,10.7,18.88,2271,2682,2993,202,169,79,4003,7,3,5,1369,200,2048,151,8467,91,41,23,8,0,Clear,91,48,14,8,0,Clear,0,0,1,68,0,0,None,15
FL22360,N74197,F9,DFW,JFK,Airbus A330,18,379.0,42.2,17.97,2404,3064,2865,184,145,88,8038,8,6,12,1388,192,3165,75,11358,73,73,14,7,0,Clear,85,50,24,8,0,Clear,0,1,1,56,1,1,Maintenance,0
FL22361,N69296,AA,CLT,MIA,Boeing 787,2,288.4,53.1,15.76,2640,3018,3211,198,137,82,2141,9,5,15,651,114,1287,28,2604,57,49,36,4,1,Rainy,59,62,21,9,0,Cloudy,0,0,1,93,0,1,Weather,0
FL22362,N16886,AS,CLT,LAX,Boeing 787,9,342.0,22.2,13.56,2405,3071,2680,207,129,100,6175,7,2,12,2120,285,3443,49,4911,86,31,14,10,1,Cloudy,83,51,6,8,0,Clear,0,1,0,81,1,1,Maintenance,0
FL22363,N33291,DL,DEN,CLT,Boeing 777,18,319.4,51.8,16.78,2426,2745,2729,165,195,82,7342,7,3,14,1334,185,3636,24,5819,73,52,8,7,0,Cloudy,75,89,7,7,0,Clear,1,0,1,60,0,0,None,15
FL22364,N17878,WN,IAH,JFK,Airbus A330,3,307.1,51.3,13.37,2626,3464,2659,179,118,95,9259,9,0,17,1415,198,928,41,12966,60,64,17,8,0,Cloudy,59,77,15,9,0,Clear,0,0,0,78,0,0,None,0
FL22365,N23619,NK,MIA,JFK,Airbus A330,9,327.8,58.9,11.28,2401,2864,2898,206,142,95,3992,12,1,6,1091,157,2530,54,12264,48,59,5,8,0,Clear,30,32,21,8,0,Clear,1,1,1,71,1,1,Maintenance,0
FL22366,N13406,UA,IAH,LAX,Boeing 787,11,396.6,37.8,13.91,2543,3100,3005,205,188,84,4950,6,1,9,1376,201,286,119,6155,84,50,8,9,0,Clear,72,62,15,7,0,Cloudy,2,0,0,72,1,1,Maintenance,0
FL22367,N13485,F9,BOS,EWR,Airbus A330,17,452.6,43.4,11.05,2296,2908,2715,205,119,85,6277,11,6,21,200,51,1773,148,10523,66,81,24,7,0,Clear,67,78,11,7,0,Cloudy,0,0,0,62,1,0,None,0
FL22368,N29485,AS,DEN,MCO,Airbus A320,12,314.9,54.1,13.15,2564,2618,3142,214,154,66,1629,6,4,20,1544,207,4104,26,6215,73,87,20,5,1,Rainy,79,56,28,5,1,Rainy,2,0,0,70,1,0,None,30
FL22369,N19931,DL,MIA,BOS,Embraer E175,8,383.9,34.7,19.19,2087,2779,2790,174,132,100,9028,7,2,5,1260,183,4693,155,973,94,69,5,9,0,Cloudy,88,79,11,2,1,Foggy,3,0,1,70,1,0,None,15
FL22370,N45625,AS,SEA,IAH,Boeing 787,4,340.7,40.2,10.81,2411,2839,2918,190,130,100,5656,3,2,20,1872,259,2164,23,10521,74,71,19,10,0,Clear,64,60,21,8,0,Clear,1,0,0,86,0,0,None,0
FL22371,N61548,AA,BOS,MCO,Airbus A320,5,367.3,51.2,19.39,2876,2669,3066,233,209,89,4543,4,5,11,1122,161,2919,124,4660,70,33,16,9,0,Clear,54,32,22,9,0,Clear,0,0,0,81,1,1,Maintenance,0
FL22372,N79947,WN,CLT,BOS,Boeing 777,9,379.7,34.0,11.48,2475,3218,3093,188,146,73,9396,1,1,5,727,120,2738,172,2165,31,71,17,10,0,Clear,41,43,16,7,0,Clear,2,0,0,72,1,0,None,15
